b1,1CC rate,2CC rate,Game 1 rate,CC rate,strat,strat_space,transition,N,eps,beta
1.0,0.06278805787949832,0.0670904597513436,0.37946613953081343,0.1298785176308419,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.1400000000000001,0.07421254058898769,0.06279383239602124,0.3960055563661467,0.13700637298500892,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.2800000000000002,0.08789580582114838,0.06054895863724904,0.4144703891819553,0.1484447644583974,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.4200000000000004,0.09691901716357448,0.0572253980219451,0.42756279870243813,0.15414441518551958,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.5600000000000005,0.11439081011109588,0.05746742979719129,0.4490520616496486,0.17185823990828716,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.7000000000000006,0.13653500357736215,0.054576765391789565,0.46909741746496275,0.19111176896915172,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.8400000000000007,0.15263434078009502,0.051063270431923276,0.4905244617770167,0.2036976112120183,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.9800000000000009,0.17564250715335955,0.05022915031366649,0.508796506523547,0.22587165746702603,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
2.120000000000001,0.2209142496871554,0.04727258177258702,0.5329071104864161,0.2681868314597424,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
2.260000000000001,0.2593158195391872,0.04398850017491344,0.5676164701433967,0.30330431971410066,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
2.4000000000000012,0.3113653120276995,0.04058507211023154,0.6020097566290765,0.35195038413793106,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
2.5400000000000014,0.37365081774912307,0.03542871387473303,0.6475480146764685,0.4090795316238561,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
2.6800000000000015,0.44038600581847404,0.03455938256022443,0.689661072406205,0.4749453883786985,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
2.8200000000000016,0.49942153516247645,0.03061025720357515,0.7265437120686188,0.5300317923660516,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
2.9600000000000017,0.5518291254458807,0.02651812912794184,0.7542669828682723,0.5783472545738225,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
3.100000000000002,0.6047508335161014,0.023864121864687927,0.7882456367091039,0.6286149553807893,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.0,0.06265853642087604,0.06655986068259734,0.38614581821242205,0.12921839710347338,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.1400000000000001,0.07084735116150746,0.06458842815090408,0.39578652457680386,0.13543577931241155,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.2800000000000002,0.08867873559006596,0.06079253111049558,0.41118146255543897,0.14947126670056154,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.4200000000000004,0.10199046192632616,0.058989595808527716,0.43536569175370665,0.16098005773485388,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.5600000000000005,0.11779481583367676,0.056171778945642424,0.4612131383033158,0.1739665947793192,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.7000000000000006,0.13377934599695832,0.05317408789014993,0.46814722273668874,0.18695343388710825,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.8400000000000007,0.1531100567551044,0.05190815144834875,0.4947310523486047,0.20501820820345312,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.9800000000000009,0.18212344837956027,0.04999088932844204,0.5175081346450999,0.2321143377080023,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
2.120000000000001,0.2188747533791451,0.045271367316785875,0.5362523972538863,0.26414612069593096,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
2.260000000000001,0.25201682404113257,0.042051722074896665,0.5675420332824561,0.29406854611602923,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
2.4000000000000012,0.3022334278581919,0.04146853893032355,0.6011387593416972,0.34370196678851545,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
2.5400000000000014,0.36999814970119177,0.037310046846194975,0.6439207930755882,0.40730819654738676,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
2.6800000000000015,0.43253024417499863,0.032407502612186494,0.6834196892945722,0.46493774678718514,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
2.8200000000000016,0.5073716342699688,0.02947778721244419,0.7295380929306935,0.536849421482413,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
2.9600000000000017,0.5673350841917032,0.02623917692326455,0.7655888695985749,0.5935742611149677,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
3.100000000000002,0.6336812220470127,0.022661020820427716,0.8024123250078377,0.6563422428674405,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.0,0.060421733978489635,0.06472144151785174,0.3776801933002728,0.12514317549634138,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.1400000000000001,0.07568297577763625,0.06134165396616006,0.39146917469529147,0.1370246297437963,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.2800000000000002,0.08502760748564925,0.058484111346529075,0.41430920461964615,0.14351171883217834,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.4200000000000004,0.10521835050156503,0.05723063442543407,0.4317849549531001,0.1624489849269991,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.5600000000000005,0.11634236067151182,0.05291604058874279,0.44303284978067775,0.1692584012602546,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.7000000000000006,0.1344670314969834,0.0528116608286163,0.47194546617482236,0.1872786923255997,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.8400000000000007,0.1497188912848762,0.05173350114311418,0.48846373111056574,0.20145239242799037,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
1.9800000000000009,0.1748865558937442,0.04994648269314956,0.5084718855447118,0.22483303858689374,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
2.120000000000001,0.2090762873443535,0.04546503971759984,0.5267937236462392,0.2545413270619533,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
2.260000000000001,0.2588708233948868,0.043773450045724485,0.5701474827730085,0.3026442734406113,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
2.4000000000000012,0.2999029471880823,0.04047833115576301,0.6077549457331947,0.3403812783438453,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
2.5400000000000014,0.36383498461177693,0.03647983258619263,0.6398666521840276,0.4003148171979696,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
2.6800000000000015,0.43327717219239215,0.03431790555065205,0.6869548416809292,0.4675950777430442,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
2.8200000000000016,0.48233855882424054,0.031070764750642046,0.71352554808264,0.5134093235748826,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
2.9600000000000017,0.5552129474760333,0.02661680807504359,0.7568558715987691,0.581829755551077,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
3.100000000000002,0.5902856437575448,0.025305713764782748,0.7746063475678354,0.6155913575223275,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,8,0.001,2.0
