b1,1CC rate,2CC rate,Game 1 rate,CC rate,strat,strat_space,transition,N,eps,beta
3.100000000000002,0.9630009915516423,0.003646386545201312,0.9786873660737235,0.9666473780968436,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.0,0.023985816534553745,0.04027808657432902,0.34735574334797426,0.06426390310888276,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.1400000000000001,0.04076579188400019,0.03846020859738469,0.3984729704497171,0.07922600048138488,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.2800000000000002,0.04954396339199693,0.03500933379319067,0.4256104683692359,0.0845532971851876,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.4200000000000004,0.06250010147253399,0.033778968473448516,0.47923768372073994,0.09627906994598251,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.5600000000000005,0.08211632450491513,0.031053456785433774,0.4731674807416035,0.11316978129034891,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.7000000000000006,0.1547679401511538,0.028539878006062492,0.5082946252502271,0.1833078181572163,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.8400000000000007,0.49444821894571245,0.018922675386525593,0.7176714212522319,0.513370894332238,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.9800000000000009,0.7702454513225461,0.011105769076253522,0.8700423225435253,0.7813512203987996,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
2.120000000000001,0.7707357594699086,0.010223815786735107,0.8705758433411502,0.7809595752566437,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
2.260000000000001,0.8564283497559437,0.007137519317235517,0.9192384545963612,0.8635658690731792,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
2.4000000000000012,0.8923666377645219,0.007113760767792389,0.9426318126436546,0.8994803985323142,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
2.5400000000000014,0.9223556854394144,0.00540087177185829,0.9604014098039731,0.9277565572112727,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
2.6800000000000015,0.956027353884423,0.004269330071876579,0.9777882458387968,0.9602966839562995,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
2.8200000000000016,0.971755176085964,0.003213999751117748,0.9827449641905321,0.9749691758370818,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
2.9600000000000017,0.9720162619473469,0.0031873247475645125,0.9825233452959247,0.9752035866949115,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
3.100000000000002,0.9766737270023973,0.003679892171619058,0.9871358406903409,0.9803536191740163,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.0,0.025372969317990764,0.04062110400382078,0.34819023007184224,0.06599407332181155,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.1400000000000001,0.038730983531415936,0.03851758361684641,0.3981965797050801,0.07724856714826234,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.2800000000000002,0.0493591270128633,0.033458642331415794,0.421600056965532,0.08281776934427909,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.4200000000000004,0.0626306627955896,0.03250103254048736,0.4567558974837146,0.09513169533607696,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.5600000000000005,0.08545057933762139,0.029129391464583404,0.4609957903929443,0.11457997080220479,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.7000000000000006,0.16057712729904236,0.0265313418948737,0.521293592658863,0.18710846919391605,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.8400000000000007,0.5017976321206865,0.01882741474293691,0.7379084605146011,0.5206250468636234,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.9800000000000009,0.6918331901997345,0.012177019369696096,0.821981904938347,0.7040102095694306,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
2.120000000000001,0.806042662954366,0.009492078017368259,0.8902991760342064,0.8155347409717343,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
2.260000000000001,0.8445082979845243,0.008719712360021068,0.9177305766730911,0.8532280103445454,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
2.4000000000000012,0.8950556994331628,0.006277782838585204,0.9467659785607587,0.9013334822717479,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
2.5400000000000014,0.9580744107756508,0.004045286998289656,0.9757727508264489,0.9621196977739405,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
2.6800000000000015,0.9720369196945918,0.003070403413243896,0.9840634198010092,0.9751073231078358,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
2.8200000000000016,0.9705492902708835,0.0028540203113546327,0.9864256941927857,0.9734033105822382,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
2.9600000000000017,0.9803488190866316,0.002714593143238931,0.9889456262211049,0.9830634122298706,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
3.100000000000002,0.9823846687304504,0.0029461917259100984,0.9894864705804375,0.9853308604563605,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.0,0.02416176356971077,0.042344696466460566,0.34412187992204946,0.06650646003617133,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.1400000000000001,0.037065142498023215,0.03646180282343179,0.4043818534692165,0.07352694532145501,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.2800000000000002,0.05100292738153822,0.03693215038662559,0.44419825696137033,0.08793507776816381,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.4200000000000004,0.064617133681034,0.03488789477938769,0.459250213109504,0.0995050284604217,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.5600000000000005,0.08822047591427906,0.03279920952607635,0.4737141712271139,0.1210196854403554,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.7000000000000006,0.16263812191534832,0.02856795592287982,0.5195342357827466,0.19120607783822813,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.8400000000000007,0.4981207106704219,0.017736711523232456,0.7201790908009902,0.5158574221936544,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
1.9800000000000009,0.7603808394263274,0.010338041234899108,0.8766869744014741,0.7707188806612265,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
2.120000000000001,0.8288995940971189,0.008265823754489716,0.9092008799864416,0.8371654178516086,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
2.260000000000001,0.8425668164126983,0.008288476808188536,0.9174216865805467,0.8508552932208868,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
2.4000000000000012,0.9036240987652643,0.005989193256879612,0.9462023624329375,0.9096132920221439,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
2.5400000000000014,0.9335790473706809,0.004907808613648034,0.9633962670061346,0.9384868559843289,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
2.6800000000000015,0.9537518117073698,0.003354392860524321,0.9734439508046753,0.9571062045678941,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
2.8200000000000016,0.9551397661880511,0.0032322245834512037,0.9746312535902482,0.9583719907715023,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
2.9600000000000017,0.9714222011674918,0.003878155386302844,0.9826346494289765,0.9753003565537947,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
3.100000000000002,0.975851725639144,0.0030150638035757473,0.9881530018949097,0.9788667894427198,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default,64,0.001,2.0
